date,season_sin,season_cos,solar_declination_rad,daylength_hrs,rbf_spring_equinox,rbf_summer_solstice,rbf_autumn_equinox,rbf_winter_solstice,temp_mean_C,temp_max_C,temp_min_C,humidity_pct,wind_speed_ms,rainfall_mm,radiation_MJm2,vpd_kPa,et0_mm,rainfall_7d_mm,rainfall_14d_mm,rainfall_21d_mm,rainfall_30d_mm,rainfall_45d_mm,et0_7d_mm,et0_14d_mm,moisture_balance_7d_mm,moisture_balance_14d_mm,precip_intensity_mm_hr,volume_change_lag1_Mm3,volume_change_lag2_Mm3,inflow_obstacle_m3,outflow_baptism_m3,net_inflow_m3,inflow_lag1_m3,inflow_lag2_m3,net_inflow_lag1_m3,net_inflow_lag2_m3,net_inflow_7d_ma_m3,level_m,volume_Mm3,level_change_m,volume_change_Mm3,volume_change_2d_Mm3,volume_change_3d_Mm3
2012-10-14,-0.970882410481,0.239556559121,-0.169048514696,11.1573548891,1.45684435004e-16,2.26326803263e-09,0.426510027045,0.00130583876021,25.8622685185,32.4666666667,19.3,55.9236111111,1.7900462963,0,17.438,1.46958106982,3.85886102221,1.73333333333,1.73333333333,1.73333333333,1.73333333333,1.73333333333,27.7269155334,58.4314802783,-25.9935822,-56.698146945,0,-0.79675974026,0,701350.56,200196.65,501153.91,709510.43,706856.61,507247.58,506183.46,504141.298571,-212.36,3762.58036364,-0.00500000000002,-0.79668614718,-1.59344588744,-1.59344588744
2012-10-15,-0.9666180104,0.256221821807,-0.175434226892,11.1247338131,2.3147848425e-16,1.60338283264e-09,0.396686601706,0.00158979058407,25.6326388889,32.9666666667,19.1333333333,58.5419256669,1.54444444444,1,16.162,1.36360980245,3.57684093391,1.76666666667,2.73333333333,2.73333333333,2.73333333333,2.73333333333,27.4197593509,57.6416425628,-25.6530926842,-54.9083092294,1,-0.79668614718,-0.79675974026,697654.44,198879.9,498774.54,701350.56,709510.43,501153.91,507247.58,505069.494286,-212.36,3762.58036364,0,0,-0.79668614718,-1.59344588744
2012-10-16,-0.962067572498,0.272811264334,-0.18176795414,11.0922893803,3.66710324872e-16,1.13253987401e-09,0.367858546772,0.00192976896497,27.1324074074,35.9,19.5666666667,47.2476851852,1.52708333333,0,16.61,1.89545900394,3.97411779346,1.56666666667,2.73333333333,2.73333333333,2.73333333333,2.73333333333,27.4564153156,56.9702962413,-25.8897486489,-54.2369629079,0,0,-0.79668614718,699179.22,202275.75,496903.47,697654.44,701350.56,498774.54,501153.91,506396.668571,-212.365,3761.78375108,-0.005,-0.796612554128,-0.796612554128,-1.59329870131
2012-10-17,-0.957232443323,0.289319977619,-0.188047819621,11.0600298924,5.7922950759e-16,7.97599376177e-10,0.340117674943,0.00233553159638,25.4821759259,33.1,18.5666666667,47.6458333333,1.48032407407,0,12.49,1.70669697973,3.31143094711,1.56666666667,2.73333333333,2.73333333333,2.73333333333,2.73333333333,26.8801036813,55.4186427367,-25.3134370147,-52.6853094034,0,-0.796612554128,0,696476.48,207343.07,489133.41,699179.22,697654.44,496903.47,498774.54,502126.712857,-212.365,3761.78375108,0,0,-0.796612554128,-0.796612554128
2012-10-18,-0.952114053668,0.305743076467,-0.194271962475,11.0279637973,9.12206684016e-16,5.60055597216e-10,0.313539733158,0.0028182609852,24.9111111111,34.3,17.7,49.8194444444,1.78055555556,0,16.193,1.58121136899,3.99147565596,1.56666666667,2.73333333333,2.73333333333,2.73333333333,2.73333333333,27.2025021903,55.0962594977,-25.6358355236,-52.3629261643,0,0,-0.796612554128,690987,208964.48,482022.52,696476.48,699179.22,489133.41,496903.47,497345.555714,-212.365,3761.78375108,0,0,0,-0.796612554128
2012-10-19,-0.946713918146,0.322075701021,-0.200438538353,10.9960996912,1.43235561343e-15,3.92096088957e-10,0.288184752654,0.00339071823641,25.6858796296,33.5,18.1666666667,47.8564814815,1.68148148148,0,15.638,1.72048821962,3.72986836698,1,2.73333333333,2.73333333333,2.73333333333,2.73333333333,26.8151611765,54.5999757213,-25.8151611765,-51.8666423879,0,0,0,688217.15,208810.76,479406.39,690987,696476.48,482022.52,489133.41,493520.26,-212.37,3760.98721212,-0.005,-0.796538961033,-0.796538961033,-0.796538961033
2012-10-20,-0.941033634745,0.338313018192,-0.206545719966,10.9644463196,2.24245373035e-15,2.73696290232e-10,0.264097595025,0.00406740321638,27.5252314815,35.3,21.2666666667,50.5787037037,1.89583333333,0,14.107,1.81706668445,3.96404251914,1,2.73333333333,2.73333333333,2.73333333333,2.73333333333,26.4066372388,54.3597108149,-25.4066372388,-51.6263774816,0,-0.796538961033,0,679158.75,211034.88,468123.87,688217.15,690987,479406.39,482022.52,487931.158571,-212.375,3760.19074675,-0.005,-0.796465367966,-1.593004329,-1.593004329
2012-10-21,-0.935074884352,0.354450223099,-0.212591697625,10.9330125788,3.5003474826e-15,1.90484807564e-10,0.241308669734,0.00486471929394,27.0041666667,34.1666666667,21,50.4537037037,2.18194444444,0.366666666667,11.509,1.76692586741,3.84854769741,1.36666666667,3.1,3.1,3.1,3.1,26.396323914,54.1232394473,-25.0296572473,-51.0232394473,0.366666666667,-0.796465367966,-0.796538961033,685355.04,214835.33,470519.71,679158.75,688217.15,468123.87,479406.39,483554.844286,-212.38,3759.39435498,-0.005,-0.796391774886,-1.59285714285,-2.38939610388
2012-10-22,-0.928839430256,0.370482540482,-0.218574679776,10.9018075157,5.44770848628e-15,1.3218032283e-10,0.219834797022,0.00580114038538,26.9321759259,32.0333333333,21.9333333333,42.3634259259,2.34282407407,0,15.854,2.04677737416,4.2888476553,0.366666666667,2.13333333333,3.1,3.1,3.1,27.1083306354,54.5280899862,-26.7416639687,-52.3947566529,0,-0.796391774886,-0.796465367966,696336.3,218080.35,478255.95,685355.04,679158.75,470519.71,468123.87,480623.617143,-212.38,3759.39435498,0,0,-0.796391774886,-1.59285714285
2012-10-23,-0.922329117629,0.386405226121,-0.224492893532,10.8708403285,8.45340336873e-15,9.14509676333e-11,0.199680189479,0.00689737752127,24.3781306656,30,19.0666666667,54.9458041958,1.70464581715,0,15.347,1.37519613005,3.30678617014,0.366666666667,1.93333333333,3.1,3.1,3.1,26.440999012,53.8974143277,-26.0743323454,-51.9640809943,0,0,-0.796391774886,686090.55,219477.36,466613.19,696336.3,685355.04,478255.95,470519.71,476296.434286,-212.385,3758.5980368,-0.005,-0.79631818182,-0.79631818182,-1.59270995671
2012-10-24,-0.915545872978,0.402213568237,-0.230344585199,10.8401203657,1.30786933556e-14,6.30848150278e-11,0.180837525438,0.00817654161395,23.3555555556,29.5333333333,17.5666666667,56.0393518519,1.62037037037,0,10.933,1.26185790734,2.80915852999,0.366666666667,1.93333333333,3.1,3.1,3.1,25.9387265949,52.8188302763,-25.5720599283,-50.8854969429,0,-0.79631818182,0,679126.17,221334.26,457791.91,686090.55,696336.3,466613.19,478255.95,471819.077143,-212.39,3757.80179221,-0.005,-0.796244588753,-1.59256277057,-1.59256277057
2012-10-25,-0.908491703573,0.417902888887,-0.236128020794,10.8096571253,2.01749354695e-14,4.33886757143e-11,0.163289087883,0.00966429854661,22.2453703704,27.4666666667,18.4666666667,66.5300925926,1.91203703704,2.43333333333,13.392,0.898242714067,2.8795806599,2.8,4.36666666667,5.53333333333,5.53333333333,5.53333333333,24.8268315989,52.0293337891,-22.0268315989,-47.6626671225,2.13333333333,-0.796244588753,-0.79631818182,693890.16,223905.77,469984.39,679126.17,686090.55,457791.91,466613.19,470099.344286,-212.395,3757.00562121,-0.00500000000002,-0.796170995658,-1.59241558441,-2.38873376623
2012-10-26,-0.901168696856,0.433468545349,-0.24184148656,10.7794602534,3.10295146998e-14,2.97538375944e-11,0.147007943673,0.0113890121394,19.7965277778,24.2333333333,18.0666666667,85.2777777778,1.74189814815,8.93333333333,7.991,0.339934803983,1.81109788806,11.7333333333,12.7333333333,14.4666666667,14.4666666667,14.4666666667,22.9080611199,49.7232222965,-11.1747277866,-36.9898889631,5.26666666667,-0.796170995658,-0.796244588753,696694.53,228945.89,467748.64,693890.16,679126.17,469984.39,457791.91,468433.951429,-212.4,3756.20952381,-0.005,-0.796097402606,-1.59226839826,-2.38851298702
2012-10-27,-0.893579019824,0.448905931494,-0.247483289475,10.7495395416,4.75831122545e-14,2.03434503537e-11,0.1319591394,0.0133818699905,20.7246527778,27.1,15.8,76.6701388889,1.56006944444,0.05,14.342,0.570473924066,2.53386999854,11.7833333333,12.7833333333,14.5166666667,14.5166666667,14.5166666667,21.4778885993,47.8845258381,-9.694555266,-35.1011925048,0.0333333333333,-0.796097402606,-0.796170995658,711645.9,232391.85,479254.05,696694.53,693890.16,467748.64,469984.39,470023.977143,-212.395,3757.00562121,0.005,0.796097402606,0,-0.796170995658
2012-10-28,-0.885724918384,0.464210479152,-0.253051757749,10.7199049246,7.27521341403e-14,1.38682375068e-11,0.118100892165,0.0156769866579,22.6413194444,30.6,15.8,63.9583333333,1.63645833333,0,16.262,0.990807896013,3.14624206621,11.4166666667,12.7833333333,14.5166666667,14.5166666667,14.5166666667,20.7755829681,47.1719068821,-9.35891630147,-34.3885735488,0,0.796097402606,-0.796097402606,706959.77,237262.74,469697.03,711645.9,696694.53,479254.05,467748.64,469906.451429,-212.4,3756.20952381,-0.005,-0.796097402606,0,-0.796097402606
2012-10-29,-0.87760871669,0.479377659461,-0.258545241327,10.6905664769,1.10905647811e-13,9.42611991149e-12,0.105385755762,0.0183114781596,24.5416666667,34.25,16.95,49.3923611111,1.56701388889,0,15.737,1.55988810506,3.56298737897,11.4166666667,11.7833333333,13.55,14.5166666667,14.5166666667,20.0497226918,47.1580533272,-8.63305602514,-35.3747199938,0,-0.796097402606,0.796097402606,710426.73,246404.37,464022.36,706959.77,711645.9,469697.03,479254.05,467873.081429,-212.405,3755.4135,-0.005,-0.796023809526,-1.59212121213,-0.796023809526
2012-10-30,-0.869232816457,0.494402984208,-0.263962112369,10.6615344089,1.68568576879e-13,6.3879231359e-12,0.0937617452232,0.0213255013523,25.3194444444,32.35,19.3,43.1840277778,1.66631944444,0,15.237,1.83433546974,3.51433641518,11.4166666667,11.7833333333,13.35,14.5166666667,14.5166666667,20.2572729368,46.6982719489,-8.84060627017,-34.9149386156,0,-0.796023809526,-0.796097402606,700155.6,256819.38,443336.22,710426.73,706959.77,464022.36,469697.03,464547.8,-212.405,3755.4135,0,0,-0.796023809526,-1.59212121213
2012-10-31,-0.86059969625,0.509282007157,-0.269300765741,10.6328190622,2.55455119028e-13,4.31619875772e-12,0.0831734052625,0.0247622514188,23.721875,31.85,16.95,53.9722222222,1.29131944444,0,11.099,1.35066961838,2.70457269272,11.4166666667,11.7833333333,13.35,14.5166666667,14.5166666667,20.1526870996,46.0914136945,-8.73602043291,-34.3080803612,0,0,-0.796023809526,688573.2,265101.3,423471.9,700155.6,710426.73,443336.22,464022.36,459644.941429,-212.41,3754.61754978,-0.005,-0.795950216445,-0.795950216445,-1.59197402597
2012-11-01,-0.851711910747,0.524010325368,-0.274559619485,10.6044309046,3.85982514918e-13,2.90775774495e-12,0.0735628107695,0.028667910484,27.6826388889,36.5,20.4,41.9340277778,1.61770833333,0,13.12,2.154620222,3.66169862315,8.98333333333,11.7833333333,13.35,14.5166666667,14.5166666667,20.9348050628,45.7616366617,-11.9514717295,-33.9783033284,0,-0.795950216445,0,678702.54,270974.28,407728.26,688573.2,700155.6,423471.9,443336.22,450751.208571,-212.415,3753.82167316,-0.005,-0.795876623379,-1.59182683982,-1.59182683982
2012-11-02,-0.842572089987,0.538583580492,-0.279737115287,10.576380524,5.81481209645e-13,1.953125e-12,0.064870490131,0.0330915403101,27.8583333333,33.65,22.7,38.0625,1.69548611111,0,11.057,2.32195185597,3.44018040522,0.05,11.7833333333,12.7833333333,14.5166666667,14.5166666667,22.56388758,45.4719486999,-22.51388758,-33.6886153666,0,-0.795876623379,-0.795950216445,670698.45,277546.79,393151.66,678702.54,688573.2,407728.26,423471.9,440094.497143,-212.415,3753.82167316,0,0,-0.795876623379,-1.59182683982
2012-11-03,-0.833182938589,0.55299746007,-0.284831718945,10.5486786225,8.73411228861e-13,1.30802754303e-12,0.0570362646846,0.0380849121209,26.3538194444,34.7,20.8,42.8888888889,1.94791666667,0,13.929,1.96027628129,3.94237132585,0,11.7833333333,12.7833333333,14.5166666667,14.5166666667,23.9723889073,45.4502775066,-23.9723889073,-33.6669441733,0,0,-0.795876623379,672659.46,285206.33,387453.13,670698.45,678702.54,393151.66,407728.26,426980.08,-212.415,3753.82167316,0,0,0,-0.795876623379
2012-11-04,-0.823547234956,0.567247698803,-0.289841920817,10.5213360085,1.30802754303e-12,8.73411228861e-13,0.05,0.0437022668985,24.6517361111,32.05,18.4,47.8680555556,1.34965277778,0,13.924,1.61747450967,2.97859968591,0,11.4166666667,12.7833333333,14.5166666667,14.5166666667,23.804746527,44.5803294951,-23.804746527,-33.1636628285,0,0,0,663012.51,290587.08,372425.43,672659.46,670698.45,387453.13,393151.66,413084.137143,-212.42,3753.02587013,-0.005,-0.795803030298,-0.795803030298,-0.795803030298
2012-11-05,-0.813667830446,0.581330079815,-0.294766236273,10.4943635896,1.953125e-12,5.81481209645e-13,0.0437022668985,0.05,25.6739583333,33.35,18.3,40.3958333333,1.68298611111,0,11.548,1.96526532993,3.29807825081,0,11.4166666667,11.7833333333,14.5166666667,14.5166666667,23.5398373988,43.5895600906,-23.5398373988,-32.172893424,0,-0.795803030298,0,661779.26,295203.56,366575.7,663012.51,672659.46,372425.43,387453.13,399163.185714,-212.425,3752.23014069,-0.00500000000002,-0.795729437232,-1.59153246753,-1.59153246753
2012-11-06,-0.803547648534,0.595240435904,-0.299603206132,10.4677723636,2.90775774495e-12,3.85982514918e-13,0.0380849121209,0.0570362646846,24.9826388889,31.3,19.45,39.5625,1.446875,0,10.761,1.91254670084,2.91636569922,0,11.4166666667,11.7833333333,14.5166666667,14.5166666667,22.9418666829,43.1991396197,-22.9418666829,-31.7824729531,0.1,-0.795729437232,-0.795803030298,692165.25,298465.92,393699.33,661779.26,663012.51,366575.7,372425.43,392072.201429,-212.43,3751.43448485,-0.005,-0.795655844151,-1.59138528138,-2.38718831168
2012-11-07,-0.793189683945,0.608974650772,-0.304351397095,10.4415734096,4.31619875772e-12,2.55455119028e-13,0.0330915403101,0.064870490131,25.1583333333,28.5,22.5,53.2569444444,0.274305555556,0,13.6,1.49473854829,1.91179943986,0,11.4166666667,11.7833333333,13.55,14.5166666667,22.14909343,42.3017805296,-22.14909343,-30.8851138629,0,-0.795655844151,-0.795729437232,692975.25,301394.4,391580.85,692165.25,661779.26,393699.33,366575.7,387516.337143,-212.435,3750.6389026,-0.005,-0.795582251085,-1.59123809524,-2.38696753247
2012-11-08,-0.782597001768,0.622528660243,-0.30900940217,10.4157778782,6.3879231359e-12,1.68568576879e-13,0.028667910484,0.0735628107695,24.0513888889,27.6,21.4,58.8611111111,1.03472222222,0,13.606,1.2313419362,2.39854549251,0,8.98333333333,11.7833333333,13.35,14.5166666667,20.8859402994,41.8207453622,-20.8859402994,-32.8374120289,0,-0.795582251085,-0.795655844151,696168,302330.01,393837.99,692975.25,692165.25,391580.85,393699.33,385532.012857,-212.435,3750.6389026,0,0,-0.795582251085,-1.59123809524
2012-11-09,-0.771772736547,0.635898453468,-0.31357584109,10.3903969808,9.42611991149e-12,1.10905647811e-13,0.0247622514188,0.0831734052625,22.6173611111,24.9,19.4,70.7708333333,0.831944444444,25.6,6.896,0.802361154458,1.49089450744,25.6,25.65,37.3833333333,38.95,40.1166666667,18.9366544016,41.5005419816,6.6633455984,-15.8505419816,25.6,0,-0.795582251085,728160.12,306404.75,421755.37,696168,692975.25,393837.99,391580.85,389618.257143,-212.435,3750.6389026,0,0,0,-0.795582251085
2012-11-10,-0.760720091356,0.64908007411,-0.318049360721,10.3654419784,1.38682375068e-11,7.27521341403e-14,0.0213255013523,0.0937617452232,20.9013888889,23.4,19.3,79.8472222222,2.48260869565,13,3.491,0.498172855143,1.42929764565,38.6,38.6,50.3833333333,51.95,53.1166666667,16.4235807214,40.3959696287,22.1764192786,-1.7959696287,13,0,0,760864.2,310321.58,450542.62,728160.12,696168,421755.37,393837.99,398631.041429,-212.42,3753.02587013,0.015,2.38696753247,2.38696753247,2.38696753247
2012-11-11,-0.749442336852,0.662069621515,-0.322428635463,10.3409241701,2.03434503537e-11,4.75831122545e-14,0.0183114781596,0.105385755762,20.5284722222,23.2,18.9,76.8958333333,2.92430555556,24.25,9.158,0.558168619111,2.17371112316,62.85,62.85,74.2666666667,75.6333333333,77.3666666667,15.6186921587,39.4234386857,47.2313078413,23.4265613143,8.96666666667,2.38696753247,0,804738.9,306555.83,498183.07,760864.2,728160.12,450542.62,421755.37,416596.418571,-212.41,3754.61754978,0.00999999999999,1.59167965368,3.97864718614,3.97864718614
2012-11-12,-0.737942810303,0.674863251868,-0.326712367641,10.3168548805,2.97538375944e-11,3.10295146998e-14,0.0156769866579,0.118100892165,19.7840277778,22.4,18.1,71.5069444444,1.82881944444,1.35,10.084,0.657392414603,2.0061918,64.2,64.2,75.6166666667,76.9833333333,78.7166666667,14.3268057078,37.8666431067,49.8731942922,26.3333568933,0.5,1.59167965368,2.38696753247,832710.66,307791.71,524918.95,804738.9,760864.2,498183.07,450542.62,439216.882857,-212.4,3756.20952381,0.00999999999999,1.59197402597,3.18365367965,5.57062121211
2012-11-13,-0.726224914604,0.687457179327,-0.330899287894,10.2932454464,4.33886757143e-11,2.01749354695e-14,0.0133818699905,0.1319591394,20.2723404255,22.8,17.1,66.609929078,1.47222222222,0,13.485,0.794013646937,2.10387344176,64.2,64.2,75.6166666667,76.9833333333,78.7166666667,13.5143134504,36.4561801333,50.6856865496,27.7438198667,0.0333333333333,1.59197402597,1.59167965368,799357.67,316151.13,483206.54,832710.66,804738.9,524918.95,498183.07,452003.627143,-212.4,3756.20952381,0,0,1.59197402597,3.18365367965
2012-11-14,-0.714292117269,0.699847677146,-0.334988155546,10.2701072031,6.30848150278e-11,1.30786933556e-14,0.0113890121394,0.147007943673,20.9541666667,23.5,18.1,68.1180555556,1.66423611111,0,12.239,0.790676166096,2.12726255062,64.2,64.2,75.6166666667,75.9833333333,78.7166666667,13.7297765611,35.8788699912,50.4702234389,28.3211300088,0,0,1.59197402597,786499.16,326031.87,460467.29,799357.67,832710.66,483206.54,524918.95,461844.547143,-212.4,3756.20952381,0,0,0,1.59197402597
2012-11-15,-0.702147949405,0.712031078779,-0.338977758978,10.2474514704,9.14509676333e-11,8.45340336873e-15,0.00966429854661,0.163289087883,21.7777777778,25.9,18.5,61.0277777778,1.846875,0,13.34,1.01652448093,2.56893847179,64.2,64.2,73.1833333333,75.9833333333,78.7166666667,13.9001695404,34.7861098398,50.2998304596,29.4138901602,0,0,0,771048.84,326073.6,444975.24,786499.16,799357.67,460467.29,483206.54,469149.868571,-212.4,3756.20952381,0,0,0,0
2012-11-16,-0.689796004666,0.724003778959,-0.342866915985,10.2252895376,1.3218032283e-10,5.44770848628e-15,0.00817654161395,0.180837525438,24.1840277778,26.7,21.4,39.3402777778,3.69930555556,0,12.193,1.83012583271,4.3359636051,38.6,64.2,64.25,75.9833333333,78.7166666667,16.7452386381,35.6818930397,21.8547613619,28.5181069603,0,0,0,773850.3,327273.3,446577,771048.84,786499.16,444975.24,460467.29,472695.815714,-212.4,3756.20952381,0,0,0,0
2012-11-17,-0.677239938191,0.735762234774,-0.346654474124,10.2036326479,1.90484807564e-10,3.5003474826e-15,0.00689737752127,0.199680189479,25.2569444444,27.1,22.8,33.7847222222,4.17847222222,0,9.359,2.12987084091,4.90803167107,25.6,64.2,64.2,75.9833333333,78.7166666667,20.2239726635,36.6475533849,5.3760273365,27.5524466151,0,0,0,765601.25,332656.74,432944.51,773850.3,771048.84,446577,444975.24,470181.8,-212.4,3756.20952381,0,0,0,0
2012-11-18,-0.664483465523,0.747302966705,-0.350339311062,10.1824919826,2.73696290232e-10,2.24245373035e-15,0.00580114038538,0.219834797022,23.4951388889,26.4,21,45.4791666667,3.41597222222,0.25,12.139,1.57820518369,3.89994728209,1.6,64.45,64.45,76.2333333333,78.9666666667,21.9502088224,37.5689009811,-20.3502088224,26.8810990189,0.166666666667,0,0,768727.7,342369.65,426358.05,765601.25,773850.3,432944.51,446577,459921.082857,-212.4,3756.20952381,0,0,0,0
2012-11-19,-0.651530361507,0.758622559666,-0.353920334901,10.161878645,3.92096088957e-10,1.43235561343e-15,0.00486471929394,0.241308669734,20.4680555556,22.8,17.7,59.625,1.48055555556,0,8.87,0.97178383418,1.91493321118,0.25,64.45,64.45,76.2333333333,78.9666666667,21.8589502336,36.1857559415,-21.6089502336,28.2642440585,0,0,0,767346.08,356580.72,410765.36,768727.7,765601.25,426358.05,432944.51,443613.427143,-212.405,3755.4135,-0.005,-0.796023809526,-0.796023809526,-0.796023809526
2012-11-20,-0.638384459175,0.769717664007,-0.357396484506,10.1418036432,5.60055597216e-10,9.12206684016e-16,0.00406740321638,0.264097595025,21.0854166667,24.6,18.3,61.2222222222,1.49976851852,0,11.033,0.969476960462,2.12864770905,0.25,64.45,64.45,75.8666666667,78.9666666667,21.8837245009,35.3980379513,-21.6337245009,29.0519620487,0,-0.796023809526,0,769371.12,353835.14,415535.98,767346.08,768727.7,410765.36,426358.05,433946.204286,-212.41,3754.61754978,-0.005,-0.795950216445,-1.59197402597,-1.59197402597
2012-11-21,-0.62504964861,0.780584996507,-0.360766729819,10.1222778731,7.97599376177e-10,5.7922950759e-16,0.00339071823641,0.288184752654,21.0722222222,24.5,18.4,63.0555555556,1.54143518519,0,11.407,0.92289427305,2.13056697213,0.25,64.45,64.45,75.8666666667,78.9666666667,21.8870289224,35.6168054836,-21.6370289224,28.8331945164,0,-0.795950216445,-0.796023809526,754637.76,395419.43,359218.33,769371.12,767346.08,415535.98,410765.36,419482.067143,-212.41,3754.61754978,0,0,-0.795950216445,-1.59197402597
2012-11-22,-0.611529875799,0.791221341348,-0.364030072165,10.1033121007,1.13253987401e-09,3.66710324872e-16,0.0028182609852,0.313539733158,21.9631944444,24.1,18,54.8263888889,2.2125,3.26666666667,6.5,1.19168244421,2.24230165795,3.51666666667,67.7166666667,67.7166666667,79.1333333333,81.2666666667,21.5603921086,35.460561649,-18.0437254419,32.2561050177,2.73333333333,0,-0.795950216445,749925.42,418472.55,331452.87,754637.76,769371.12,359218.33,415535.98,403264.585714,-212.41,3754.61754978,0,0,0,-0.795950216445
2012-11-23,-0.597829141459,0.801623551065,-0.367185544544,10.0849169447,1.60338283264e-09,2.3147848425e-16,0.00233553159638,0.340117674943,18.0159722222,19,16,76.1736111111,1.43449074074,12.4,1.268,0.492268188924,0.599752498891,15.9166666667,54.5166666667,80.1166666667,91.5333333333,93.4666666667,17.8241810024,34.5694196404,-1.9075143357,19.9472470262,5.16666666667,0,0,761848.71,426974.76,334873.95,749925.42,754637.76,331452.87,359218.33,387307.007143,-212.405,3755.4135,0.005,0.795950216445,0.795950216445,0.795950216445
2012-11-24,-0.583951499858,0.811788547476,-0.370232211921,10.0671028577,2.26326803263e-09,1.45684435004e-16,0.00192976896497,0.367858546772,18.8680555556,21.6,17.7,75.6944444444,1.55115740741,2.6,7.718,0.529708053099,1.59834306465,18.5166666667,44.1166666667,82.7166666667,91.7,96.0666666667,14.5144923959,34.7384650594,4.00217427072,9.37820160722,2.56666666667,0.795950216445,0,752223.72,428639.85,323583.87,761848.71,749925.42,334873.95,331452.87,371684.058571,-212.4,3756.20952381,0.005,0.796023809526,1.59197402597,1.59197402597
2012-11-25,-0.569901057613,0.821713322596,-0.373169171504,10.0498801088,3.18529589126e-09,9.141778834e-17,0.00158979058407,0.396686601706,19.08125,22.5,17.5,72.6458333333,1.36180555556,0.8,9.839,0.604132221879,1.72840019114,19.0666666667,20.6666666667,83.5166666667,83.5666666667,96.8666666667,12.342945305,34.2931541274,6.72372136167,-13.6264874608,0.766666666667,0.796023809526,0.795950216445,765358.28,424756.58,340601.7,752223.72,761848.71,323583.87,334873.95,359433.151429,-212.4,3756.20952381,0,0,0.796023809526,1.59197402597
2012-11-26,-0.555681972476,0.831394939523,-0.375995553007,10.0332587645,4.46970237467e-09,5.71956893355e-17,0.00130583876021,0.426510027045,18.4784722222,20.3,16.5,74.5625,1.84666666667,0.0666666666667,9.279,0.541032071708,1.62554024376,19.1333333333,19.3833333333,83.5833333333,83.5833333333,96.3666666667,12.0535523376,33.9125025712,7.07978099576,-14.5291692379,0.0333333333333,0,0.796023809526,754028.63,427723.43,326305.2,765358.28,752223.72,340601.7,323583.87,347367.414286,-212.4,3756.20952381,0,0,0,0.796023809526
2012-11-27,-0.541298452104,0.840830533312,-0.378710518914,10.0172486705,6.25349003183e-09,3.56788558539e-17,0.00106943457855,0.457220812689,19.2375,22,17.6,63.75,2.20416666667,0,7.555,0.8084343147,2.09411985244,19.1333333333,19.3833333333,83.5833333333,83.5833333333,96.3666666667,12.019024481,33.9027489819,7.11430885237,-14.5194156485,0,0,0,740167.65,424317.15,315850.5,754028.63,765358.28,326305.2,340601.7,333126.631429,-212.395,3757.00562121,0.005,0.796097402606,0.796097402606,0.796097402606
2012-11-28,-0.526754752811,0.850017311819,-0.381313264721,10.0018594335,8.72331088493e-09,2.21908312861e-17,0.00087324060389,0.488694857426,19.6173611111,23.9,16.1,57.6666666667,2.29444444444,0,11.509,0.966667262152,2.48491307558,19.1333333333,19.3833333333,83.5833333333,83.5833333333,96.3666666667,12.3733705844,34.2603995068,6.75996274892,-14.8770661735,0,0.796097402606,0,745939.55,424968.66,320970.89,740167.65,754028.63,315850.5,326305.2,327662.711429,-212.395,3757.00562121,0,0,0.796097402606,0.796097402606
